#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2342076	1111	641	107536	107110	-	-	CHEK1	BLM	CHK1	BS|RECQ2|RECQL2|RECQL3	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|Drug: MK-8776|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P54132	B7ZKN7|H0YNU5	NP_001274177|NP_000048|NP_001274176|NP_001274175	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342077	1111	5981	107536	111913	-	-	CHEK1	RFC1	CHK1	A1|MHCBFB|PO-GA|RECC1|RFC|RFC140	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P35251	-	NP_001350424|NP_001350425|NP_001191676|NP_002904	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342078	1111	5884	107536	111821	-	-	CHEK1	RAD17	CHK1	CCYC|HRAD17|R24L|RAD17SP|RAD24	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	O75943	-	NP_002864|NP_579921|NP_001265551|NP_579920|NP_579918|NP_579922|NP_579919|NP_579917|NP_579916	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342079	1111	51343	107536	119489	-	-	CHEK1	FZR1	CHK1	CDC20C|CDH1|FZR|FZR2|HCDH|HCDH1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9UM11	-	NP_057347|NP_001129669|NP_001129670	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342080	1111	79915	107536	122994	-	-	CHEK1	ATAD5	CHK1	C17orf41|ELG1|FRAG1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q96QE3	-	NP_079133	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342081	1111	3996	107536	110183	-	-	CHEK1	LLGL1	CHK1	DLG4|HUGL|HUGL-1|HUGL1|LLGL	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q15334	-	NP_004131	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342082	1111	8556	107536	114126	-	-	CHEK1	CDC14A	CHK1	cdc14|hCDC14	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|Drug: MK-8776|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9UNH5	Q59EF4	NP_201570|NP_201569|NP_003663	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342083	1111	6204	107536	112118	-	RP11-375E1__A.4	CHEK1	RPS10	CHK1	DBA9|S10	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P46783	-	NP_001190174|NP_001191020|NP_001005	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342084	1111	7486	107536	113323	-	-	CHEK1	WRN	CHK1	RECQ3|RECQL2|RECQL3	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|Drug: MK-8776|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q14191	Q59F09	NP_000544	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342085	1111	545	107536	107027	-	-	CHEK1	ATR	CHK1	FCTCS|FRP1|MEC1|SCKL|SCKL1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q13535	-	NP_001175	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342086	1111	23002	107536	116648	-	-	CHEK1	DAAM1	CHK1	-	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9Y4D1	-	NP_001257449|NP_055807	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342087	1111	7273	107536	113124	-	-	CHEK1	TTN	CHK1	CMD1G|CMH9|CMPD4|EOMFC|HMERF|LGMD2J|MYLK5|TMD	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q8WZ42	Q7Z3B7	NP_001243779|NP_596870|NP_596869|NP_597681|NP_003310|NP_001254479|NP_597676	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342088	1111	23476	107536	117036	-	-	CHEK1	BRD4	CHK1	CAP|HUNK1|HUNKI|MCAP	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	CHEK1,CHEK2 double mutant as drug target|Chemo-genetic screen with siRNAs|Drug AZD7762|Drug: MK-8776|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	O60885	-	NP_001317313|NP_490597|NP_001366221|NP_001366220|NP_055114	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342099	2475	1111	108757	107536	-	-	MTOR	CHEK1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	CHK1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug: Everolimus|HeLa cervical cancer cell line	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342104	100	1111	106614	107536	-	-	ADA	CHEK1	-	CHK1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug: fludarabine|HeLa cervical cancer cell line	-	BIOGRID	P00813	F5GWI4	NP_001308979|NP_000013|NP_001308980	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342106	7150	1111	113003	107536	RP3-511B24.1	-	TOP1	CHEK1	TOPI	CHK1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug target: TOP1,TOP2A,TOP3A triple mutant|Drug: irinotecan|HeLa cervical cancer cell line	-	BIOGRID	P11387	-	NP_003277	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342120	7153	1111	113006	107536	-	-	TOP2A	CHEK1	TOP2|TP2A	CHK1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug target: TOP1,TOP2A,TOP3A triple mutant|Drug: irinotecan|HeLa cervical cancer cell line	-	BIOGRID	P11388	-	NP_001058	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342134	7156	1111	113009	107536	-	-	TOP3A	CHEK1	TOP3|ZGRF7	CHK1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug target: TOP1,TOP2A,TOP3A triple mutant|Drug: irinotecan|HeLa cervical cancer cell line	-	BIOGRID	Q13472	B4DSJ0	NP_004609|NP_001307688	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342150	1719	1111	108065	107536	-	-	DHFR	CHEK1	DHFRP1|DYR	CHK1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug: methotrexate|HeLa cervical cancer cell line	-	BIOGRID	P00374	B4DM58|B0YJ76	NP_001277286|NP_000782|NP_001277283	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342153	7465	1111	113303	107536	-	-	WEE1	CHEK1	WEE1A|WEE1hu	CHK1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug: MK-1775|HeLa cervical cancer cell line	-	BIOGRID	P30291	Q86V29	NP_003381|NP_001137448	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342170	1111	2475	107536	108757	-	-	CHEK1	MTOR	CHK1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug: MK-8776|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P42345	-	NP_004949|NP_001373430|NP_001373429	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342171	1111	6599	107536	112483	-	-	CHEK1	SMARCC1	CHK1	BAF155|CRACC1|Rsc8|SRG3|SWI3	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug: MK-8776|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q92922	Q58EY4	NP_003065	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342172	1111	7991	107536	113701	-	-	CHEK1	TUSC3	CHK1	D8S1992|M33|MRT22|MRT7|N33|OST3A	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug: MK-8776|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q13454	D6RIY7	NP_839952|NP_006756	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342173	1111	6917	107536	112779	-	-	CHEK1	TCEA1	CHK1	GTF2S|SII|TCEA|TF2S|TFIIS	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug: MK-8776|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P23193	B7Z4W0	NP_006747|NP_958845	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342174	1111	2272	107536	108563	-	-	CHEK1	FHIT	CHK1	AP3Aase|FRA3B	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug: MK-8776|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P49789	A0A024R366	NP_002003|NP_001159715	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342175	1111	8237	107536	113866	-	RP4-659F15.2	CHEK1	USP11	CHK1	UHX1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug: MK-8776|HeLa cervical cancer cell line	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P51784	B4DGK3	NP_004642|NP_001358001	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342176	3614	1111	109827	107536	-	-	IMPDH1	CHEK1	IMPD|IMPD1|LCA11|RP10|sWSS2608	CHK1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug: MMF|HeLa cervical cancer cell line	-	BIOGRID	P20839	B3KRZ3	NP_899066|NP_001096075|NP_001136045|NP_001136046|NP_001136047|NP_000874|NP_001291450|NP_001136048	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2342218	7846	1111	113603	107536	-	-	TUBA1A	CHEK1	B-ALPHA-1|LIS3|TUBA3	CHK1	Synthetic Lethality	genetic	Srivas R (2016)	PUBMED:27453043	9606	9606	High Throughput	-	-	Chemo-genetic screen with siRNAs|Drug: vinorelbine|HeLa cervical cancer cell line	-	BIOGRID	Q71U36	-	NP_001257329|NP_001257328|NP_006000	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	HP:0001507	Growth abnormality	phenotype	BTO:0000567	HeLa cell	-	Homo sapiens	Homo sapiens
2347550	7874	1111	113622	107536	-	-	USP7	CHEK1	HAUSP|TEF1	CHK1	Biochemical Activity	physical	Alonso-de Vega I (2014)	PUBMED:25483066	9606	9606	Low Throughput	-	Deubiquitination	-	-	BIOGRID	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2354773	4683	1111	110763	107536	-	-	NBN	CHEK1	AT-V1|AT-V2|ATV|NBS|NBS1|P95	CHK1	Phenotypic Enhancement	genetic	Pichierri P (2004)	PUBMED:14988723	9606	9606	Low Throughput	-	-	loss of S-phase checkpoint	-	BIOGRID	O60934	-	NP_002476|NP_001019859	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2354774	2177	1111	108474	107536	-	-	FANCD2	CHEK1	FA-D2|FA4|FACD|FAD|FAD2|FANCD	CHK1	Phenotypic Enhancement	genetic	Pichierri P (2004)	PUBMED:14988723	9606	9606	Low Throughput	-	-	loss of S-phase checkpoint	-	BIOGRID	Q9BXW9	A0A024R2G2	NP_001306913|NP_001018125|NP_001361183|NP_001361182|NP_149075|NP_001361184	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2375950	1111	598	107536	107070	-	RP5-857M17.3	CHEK1	BCL2L1	CHK1	BCL-XL/S|BCL2L|BCLX|BCLXL|BCLXS|Bcl-X|PPP1R52|bcl-xL|bcl-xS	Biochemical Activity	physical	Wang J (2012)	PUBMED:22617334	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q07817	Q5TE63	NP_612815|NP_001309171|NP_001309169|NP_001309168|NP_001304850|NP_001182|NP_001304849|NP_001304848	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2396571	80895	1111	123343	107536	-	-	ILKAP	CHEK1	ILKAP2|ILKAP3|PP2C-DELTA	CHK1	Biochemical Activity	physical	Zhang X (2017)	PUBMED:29371914	9606	9606	Low Throughput	-	Dephosphorylation	-	-	BIOGRID	Q9H0C8	-	NP_110395	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2449069	4287	1111	110433	107536	RP11-529H20.5	-	ATXN3	CHEK1	AT3|ATX3|JOS|MJD|MJD1|SCA3	CHK1	Affinity Capture-MS	physical	Tu Y (2017)	PUBMED:28180282	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P54252	C9JQV6	NP_004984|NP_109376|NP_001158254|NP_001158248|NP_001158249|NP_001158251|NP_001158250|NP_001158253|NP_001158252|NP_001158246|NP_001121169|NP_001121168	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2449073	4287	1111	110433	107536	RP11-529H20.5	-	ATXN3	CHEK1	AT3|ATX3|JOS|MJD|MJD1|SCA3	CHK1	Affinity Capture-Western	physical	Tu Y (2017)	PUBMED:28180282	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P54252	C9JQV6	NP_004984|NP_109376|NP_001158254|NP_001158248|NP_001158249|NP_001158251|NP_001158250|NP_001158253|NP_001158252|NP_001158246|NP_001121169|NP_001121168	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2449076	4287	1111	110433	107536	RP11-529H20.5	-	ATXN3	CHEK1	AT3|ATX3|JOS|MJD|MJD1|SCA3	CHK1	Reconstituted Complex	physical	Tu Y (2017)	PUBMED:28180282	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P54252	C9JQV6	NP_004984|NP_109376|NP_001158254|NP_001158248|NP_001158249|NP_001158251|NP_001158250|NP_001158253|NP_001158252|NP_001158246|NP_001121169|NP_001121168	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2449077	1111	26270	107536	117654	-	RP3-330O12.3	CHEK1	FBXO6	CHK1	FBG2|FBS2|FBX6|Fbx6b	Affinity Capture-Western	physical	Tu Y (2017)	PUBMED:28180282	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9NRD1	-	NP_060908	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2449078	1111	4287	107536	110433	-	RP11-529H20.5	CHEK1	ATXN3	CHK1	AT3|ATX3|JOS|MJD|MJD1|SCA3	Affinity Capture-Western	physical	Tu Y (2017)	PUBMED:28180282	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P54252	C9JQV6	NP_004984|NP_109376|NP_001158254|NP_001158248|NP_001158249|NP_001158251|NP_001158250|NP_001158253|NP_001158252|NP_001158246|NP_001121169|NP_001121168	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2449079	4287	1111	110433	107536	RP11-529H20.5	-	ATXN3	CHEK1	AT3|ATX3|JOS|MJD|MJD1|SCA3	CHK1	Biochemical Activity	physical	Tu Y (2017)	PUBMED:28180282	9606	9606	Low Throughput	-	Deubiquitination	-	-	BIOGRID	P54252	C9JQV6	NP_004984|NP_109376|NP_001158254|NP_001158248|NP_001158249|NP_001158251|NP_001158250|NP_001158253|NP_001158252|NP_001158246|NP_001121169|NP_001121168	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2490882	1111	1642	107536	108009	-	-	CHEK1	DDB1	CHK1	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Affinity Capture-Western	physical	Liu Z (2017)	PUBMED:28192407	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q16531	-	NP_001914	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2526557	8353	1111	113949	107536	RP1-34B20.8	-	HIST1H3E	CHEK1	H3.1|H3/d|H3FD	CHK1	Affinity Capture-Western	physical	Zhang Y (2018)	PUBMED:29760279	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P68431	-	NP_001368928|NP_003523	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2530909	1111	6900	107536	112763	-	-	CHEK1	CNTN2	CHK1	AXT|FAME5|TAG-1|TAX|TAX1	Affinity Capture-Western	physical	Park HU (2004)	PUBMED:15107832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q02246	A1L3A3|A0A024R9B4	NP_005067	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2530911	6900	1111	112763	107536	-	-	CNTN2	CHEK1	AXT|FAME5|TAG-1|TAX|TAX1	CHK1	Affinity Capture-Western	physical	Park HU (2004)	PUBMED:15107832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q02246	A1L3A3|A0A024R9B4	NP_005067	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2530912	6900	1111	112763	107536	-	-	CNTN2	CHEK1	AXT|FAME5|TAG-1|TAX|TAX1	CHK1	Reconstituted Complex	physical	Park HU (2004)	PUBMED:15107832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q02246	A1L3A3|A0A024R9B4	NP_005067	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2537002	1111	995	107536	107430	-	-	CHEK1	CDC25C	CHK1	CDC25|PPP1R60	Biochemical Activity	physical	Cheng YC (2018)	PUBMED:29735693	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P30307	-	NP_001274511|NP_073720|NP_001274512|NP_001305027|NP_001781	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2537003	1111	9960	107536	115285	-	-	CHEK1	USP3	CHK1	SIH003|UBP	Reconstituted Complex	physical	Cheng YC (2018)	PUBMED:29735693	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9Y6I4	-	NP_006528|NP_001243631	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2537004	1111	9960	107536	115285	-	-	CHEK1	USP3	CHK1	SIH003|UBP	Affinity Capture-Western	physical	Cheng YC (2018)	PUBMED:29735693	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9Y6I4	-	NP_006528|NP_001243631	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2537005	1111	10950	107536	116150	-	-	CHEK1	BTG3	CHK1	ANA|TOB5|TOB55|TOFA	Affinity Capture-Western	physical	Cheng YC (2018)	PUBMED:29735693	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q14201	Q6IAU3	NP_001124386|NP_006797	-	-	-	-	-	-	Homo sapiens	Homo sapiens
